retrieved csv successfully!
Size of the data list: 125748
max_out_degree: 499
max_in_degree: 499
key: 23744, value_count: 1
key: 13722, value_count: 1
key: 46245, value_count: 1
key: 38486, value_count: 1
key: 61572, value_count: 1
key: 93248, value_count: 1
key: 2517, value_count: 1
key: 26871, value_count: 1
key: 116991, value_count: 1
key: 63069, value_count: 1
key: 5423, value_count: 1
key: 105097, value_count: 1
key: 13550, value_count: 1
key: 59977, value_count: 1
key: 52976, value_count: 1
key: 87723, value_count: 1
key: 93347, value_count: 1
key: 11066, value_count: 1
key: 60180, value_count: 1
key: 92675, value_count: 1
key: 115814, value_count: 1
key: 78236, value_count: 1
key: 43649, value_count: 1
key: 88300, value_count: 1
key: 40372, value_count: 1
key: 97545, value_count: 1
key: 110566, value_count: 1
key: 57505, value_count: 1
key: 72132, value_count: 1
key: 40140, value_count: 1
key: 123528, value_count: 1
key: 109439, value_count: 1
key: 29396, value_count: 1
key: 100166, value_count: 1
key: 37912, value_count: 1
key: 114363, value_count: 1
key: 22540, value_count: 1
key: 120693, value_count: 1
key: 15387, value_count: 1
key: 29717, value_count: 1
key: 17939, value_count: 1
key: 63548, value_count: 1
key: 21955, value_count: 1
key: 120858, value_count: 1
key: 40684, value_count: 1
key: 120751, value_count: 1
key: 113281, value_count: 1
key: 20098, value_count: 1
key: 85406, value_count: 1
key: 48553, value_count: 1
key: 22279, value_count: 1
key: 66410, value_count: 1
key: 59966, value_count: 1
key: 82019, value_count: 1
key: 7349, value_count: 1
key: 46857, value_count: 1
key: 86596, value_count: 1
key: 1764, value_count: 1
key: 61660, value_count: 1
key: 18915, value_count: 1
key: 15206, value_count: 1
key: 71467, value_count: 1
key: 115620, value_count: 1
key: 34899, value_count: 1
key: 111388, value_count: 1
key: 31078, value_count: 1
key: 103683, value_count: 1
key: 87695, value_count: 1
key: 53463, value_count: 1
key: 60290, value_count: 1
key: 109580, value_count: 1
key: 124623, value_count: 1
key: 44500, value_count: 1
key: 79295, value_count: 1
key: 85152, value_count: 1
key: 87061, value_count: 1
key: 111662, value_count: 1
key: 104689, value_count: 1
key: 78298, value_count: 1
key: 41155, value_count: 1
key: 89732, value_count: 1
key: 58130, value_count: 1
key: 60843, value_count: 1
key: 40596, value_count: 1
key: 67789, value_count: 1
key: 19632, value_count: 1
key: 124294, value_count: 1
key: 17276, value_count: 1
key: 8532, value_count: 1
key: 120887, value_count: 1
key: 61728, value_count: 1
key: 9817, value_count: 1
key: 89753, value_count: 1
key: 31778, value_count: 1
key: 90643, value_count: 1
key: 92774, value_count: 1
key: 115704, value_count: 1
key: 107460, value_count: 1
key: 81565, value_count: 1
key: 8284, value_count: 1
key: 98490, value_count: 1
key: 33803, value_count: 1
key: 16149, value_count: 1
key: 76190, value_count: 1
key: 55086, value_count: 1
key: 90720, value_count: 1
key: 104000, value_count: 1
key: 81487, value_count: 1
key: 69850, value_count: 1
key: 49674, value_count: 1
key: 79763, value_count: 1
key: 96445, value_count: 1
key: 59950, value_count: 1
key: 71066, value_count: 1
key: 94232, value_count: 1
key: 95879, value_count: 1
key: 119566, value_count: 1
key: 10401, value_count: 1
key: 74372, value_count: 1
key: 42596, value_count: 1
key: 109660, value_count: 1
key: 115829, value_count: 1
key: 69476, value_count: 1
key: 102903, value_count: 1
key: 90450, value_count: 1
key: 3334, value_count: 1
key: 3533, value_count: 1
key: 21730, value_count: 1
key: 11201, value_count: 1
key: 57172, value_count: 1
key: 65676, value_count: 1
key: 45402, value_count: 1
key: 124044, value_count: 1
key: 31980, value_count: 1
key: 91975, value_count: 1
key: 85860, value_count: 1
key: 30032, value_count: 1
key: 46985, value_count: 1
key: 94596, value_count: 1
key: 57981, value_count: 1
key: 124470, value_count: 1
key: 100541, value_count: 1
key: 53558, value_count: 1
key: 51153, value_count: 1
key: 22256, value_count: 1
key: 63962, value_count: 1
key: 4656, value_count: 1
key: 96369, value_count: 1
key: 71345, value_count: 1
key: 62788, value_count: 1
key: 87210, value_count: 1
key: 26195, value_count: 1
key: 82803, value_count: 1
key: 44720, value_count: 1
key: 70410, value_count: 1
key: 16126, value_count: 1
key: 27893, value_count: 1
key: 78244, value_count: 1
key: 76786, value_count: 1
key: 36611, value_count: 1
key: 38596, value_count: 1
key: 43614, value_count: 1
key: 46424, value_count: 1
key: 72359, value_count: 1
key: 4841, value_count: 1
key: 51553, value_count: 1
key: 87733, value_count: 1
key: 17390, value_count: 1
key: 99076, value_count: 1
key: 57406, value_count: 1
key: 109577, value_count: 1
key: 93761, value_count: 1
key: 117090, value_count: 1
key: 121123, value_count: 1
key: 124478, value_count: 1
key: 36289, value_count: 1
key: 15258, value_count: 1
key: 16667, value_count: 1
key: 6251, value_count: 1
key: 30103, value_count: 1
key: 108146, value_count: 1
key: 45988, value_count: 1
key: 46422, value_count: 1
key: 93721, value_count: 1
key: 122792, value_count: 1
key: 53961, value_count: 1
key: 119844, value_count: 1
key: 12846, value_count: 1
key: 53219, value_count: 1
key: 39583, value_count: 1
key: 7070, value_count: 1
key: 45538, value_count: 1
key: 57765, value_count: 1
key: 69543, value_count: 1
key: 94227, value_count: 1
key: 125221, value_count: 1
key: 34261, value_count: 1
key: 11477, value_count: 1
key: 22251, value_count: 1
key: 68438, value_count: 1
key: 2121, value_count: 1
key: 90464, value_count: 1
key: 113357, value_count: 1
key: 50279, value_count: 1
key: 25366, value_count: 1
key: 72094, value_count: 1
key: 87109, value_count: 1
key: 103901, value_count: 1
key: 16202, value_count: 1
key: 33399, value_count: 1
key: 104259, value_count: 1
key: 15093, value_count: 1
key: 2903, value_count: 1
key: 84375, value_count: 1
key: 22677, value_count: 1
key: 27784, value_count: 1
key: 112164, value_count: 1
key: 73369, value_count: 1
key: 113306, value_count: 1
key: 73352, value_count: 1
key: 107772, value_count: 1
key: 23175, value_count: 1
key: 111026, value_count: 1
key: 36979, value_count: 1
key: 38434, value_count: 1
key: 120063, value_count: 1
key: 44104, value_count: 1
key: 79034, value_count: 1
key: 81171, value_count: 1
key: 84209, value_count: 1
key: 103158, value_count: 1
key: 60959, value_count: 1
key: 116538, value_count: 1
key: 66446, value_count: 1
key: 17125, value_count: 1
key: 46972, value_count: 1
key: 124119, value_count: 1
key: 105625, value_count: 1
key: 81120, value_count: 1
key: 70089, value_count: 1
key: 20012, value_count: 1
key: 36546, value_count: 1
key: 42358, value_count: 1
key: 77082, value_count: 1
key: 21506, value_count: 1
key: 74409, value_count: 1
key: 52869, value_count: 1
key: 31278, value_count: 1
key: 90332, value_count: 1
key: 64727, value_count: 1
key: 75384, value_count: 1
key: 16923, value_count: 1
key: 52325, value_count: 1
key: 35207, value_count: 1
key: 117598, value_count: 1
key: 32324, value_count: 1
key: 38059, value_count: 1
key: 56253, value_count: 1
key: 36629, value_count: 1
key: 59726, value_count: 1
key: 93119, value_count: 1
key: 73198, value_count: 1
key: 86845, value_count: 1
key: 49904, value_count: 1
key: 40877, value_count: 1
key: 100739, value_count: 1
key: 51858, value_count: 1
key: 64021, value_count: 1
key: 11102, value_count: 1
key: 60242, value_count: 1
key: 119961, value_count: 1
key: 103857, value_count: 1
key: 27117, value_count: 1
key: 99868, value_count: 1
key: 613, value_count: 1
key: 5837, value_count: 1
key: 53793, value_count: 1
key: 74739, value_count: 1
key: 99957, value_count: 1
key: 93652, value_count: 1
key: 106636, value_count: 1
key: 117336, value_count: 1
key: 19737, value_count: 1
key: 84778, value_count: 1
key: 119386, value_count: 1
key: 43036, value_count: 1
key: 103913, value_count: 1
key: 84907, value_count: 1
key: 68005, value_count: 1
key: 29863, value_count: 1
key: 21688, value_count: 1
key: 70211, value_count: 1
key: 90856, value_count: 1
key: 9064, value_count: 1
key: 121502, value_count: 1
key: 59261, value_count: 1
key: 25024, value_count: 1
key: 7313, value_count: 1
key: 93533, value_count: 1
key: 96815, value_count: 1
key: 49775, value_count: 1
key: 100396, value_count: 1
key: 34029, value_count: 1
key: 25172, value_count: 1
key: 38889, value_count: 1
key: 1757, value_count: 1
key: 87828, value_count: 1
key: 8894, value_count: 1
key: 19592, value_count: 1
key: 52459, value_count: 1
key: 56383, value_count: 1
key: 118614, value_count: 1
key: 115666, value_count: 1
key: 121258, value_count: 1
key: 33133, value_count: 1
key: 45956, value_count: 1
key: 82711, value_count: 1
key: 102646, value_count: 1
key: 27587, value_count: 1
key: 92866, value_count: 1
key: 49372, value_count: 1
key: 44016, value_count: 1
key: 104885, value_count: 1
key: 111474, value_count: 1
key: 69763, value_count: 1
key: 103339, value_count: 1
key: 103320, value_count: 1
key: 95504, value_count: 1
key: 71357, value_count: 1
key: 54542, value_count: 1
key: 34649, value_count: 1
key: 72888, value_count: 1
key: 49202, value_count: 1
key: 93382, value_count: 1
key: 96897, value_count: 1
key: 102870, value_count: 1
key: 109101, value_count: 1
key: 87489, value_count: 1
key: 117564, value_count: 1
key: 10027, value_count: 1
key: 24180, value_count: 1
key: 65232, value_count: 1
key: 18709, value_count: 1
key: 90446, value_count: 1
key: 116631, value_count: 1
key: 6157, value_count: 1
key: 113829, value_count: 1
key: 5758, value_count: 1
key: 73451, value_count: 1
key: 64190, value_count: 1
key: 16814, value_count: 1
key: 71302, value_count: 1
key: 27142, value_count: 1
key: 38822, value_count: 1
key: 35146, value_count: 1
key: 29553, value_count: 1
key: 11866, value_count: 1
key: 123356, value_count: 1
key: 122052, value_count: 1
key: 18689, value_count: 1
key: 29897, value_count: 1
key: 84568, value_count: 1
key: 68070, value_count: 1
key: 91148, value_count: 1
key: 20402, value_count: 1
key: 47052, value_count: 1
key: 119890, value_count: 1
key: 46919, value_count: 1
key: 88059, value_count: 1
key: 22541, value_count: 1
key: 33701, value_count: 1
key: 119061, value_count: 1
key: 87555, value_count: 1
key: 3006, value_count: 1
key: 54492, value_count: 1
key: 50813, value_count: 1
key: 91867, value_count: 1
key: 119990, value_count: 1
key: 94903, value_count: 1
key: 35625, value_count: 1
key: 50826, value_count: 1
key: 1514, value_count: 1
key: 57347, value_count: 1
key: 69181, value_count: 1
key: 1030, value_count: 1
key: 75182, value_count: 1
key: 35294, value_count: 1
key: 117675, value_count: 1
key: 121308, value_count: 1
key: 117780, value_count: 1
key: 55144, value_count: 1
key: 72258, value_count: 1
key: 55814, value_count: 1
key: 60905, value_count: 1
key: 124757, value_count: 1
key: 79512, value_count: 1
key: 112547, value_count: 1
key: 75129, value_count: 1
key: 84996, value_count: 1
key: 4044, value_count: 1
key: 40024, value_count: 1
key: 40950, value_count: 1
key: 88675, value_count: 1
key: 106896, value_count: 1
key: 17211, value_count: 1
key: 21801, value_count: 1
key: 115537, value_count: 1
key: 120945, value_count: 1
key: 48186, value_count: 1
key: 63640, value_count: 1
key: 64179, value_count: 1
key: 81782, value_count: 1
key: 69697, value_count: 1
key: 4133, value_count: 1
key: 113962, value_count: 1
key: 94924, value_count: 1
key: 61974, value_count: 1
key: 56947, value_count: 1
key: 76598, value_count: 1
key: 35893, value_count: 1
key: 123544, value_count: 1
key: 58391, value_count: 1
key: 21309, value_count: 1
key: 49705, value_count: 1
key: 97743, value_count: 1
key: 92374, value_count: 1
key: 25130, value_count: 1
key: 63725, value_count: 1
key: 124637, value_count: 1
key: 59420, value_count: 1
key: 62058, value_count: 1
key: 99136, value_count: 1
key: 51296, value_count: 1
key: 85667, value_count: 1
key: 41936, value_count: 1
key: 16230, value_count: 1
key: 27203, value_count: 1
key: 86228, value_count: 1
key: 96085, value_count: 1
key: 56227, value_count: 1
key: 7093, value_count: 1
key: 35015, value_count: 1
key: 35302, value_count: 1
key: 80551, value_count: 1
key: 22907, value_count: 1
key: 83360, value_count: 1
key: 27440, value_count: 1
key: 52142, value_count: 1
key: 117063, value_count: 1
key: 71494, value_count: 1
key: 13625, value_count: 1
key: 107832, value_count: 1
key: 36549, value_count: 1
key: 58656, value_count: 1
key: 24863, value_count: 1
key: 100802, value_count: 1
key: 75363, value_count: 1
key: 96005, value_count: 1
key: 59118, value_count: 1
key: 42626, value_count: 1
key: 90441, value_count: 1
key: 63052, value_count: 1
key: 86737, value_count: 1
key: 70438, value_count: 1
key: 122719, value_count: 1
key: 72122, value_count: 1
key: 9949, value_count: 1
key: 20509, value_count: 1
key: 26643, value_count: 1
key: 23820, value_count: 1
key: 16298, value_count: 1
key: 79339, value_count: 1
key: 68493, value_count: 1
key: 91475, value_count: 1
key: 57534, value_count: 1
key: 42836, value_count: 1
key: 55238, value_count: 1
key: 73443, value_count: 1
key: 57286, value_count: 1
key: 25214, value_count: 1
key: 31351, value_count: 1
key: 32032, value_count: 1
key: 98592, value_count: 1
key: 70885, value_count: 1
key: 54538, value_count: 1
key: 5679, value_count: 1
key: 16148, value_count: 1
key: 33327, value_count: 1
key: 62924, value_count: 1
key: 74542, value_count: 1
key: 94962, value_count: 1
key: 67038, value_count: 1
key: 35129, value_count: 1
key: 68822, value_count: 1
key: 113640, value_count: 1
key: 86179, value_count: 1
key: 55624, value_count: 1
key: 64784, value_count: 1
key: 118694, value_count: 1
key: 27002, value_count: 1
key: 43403, value_count: 1
key: 13699, value_count: 1
key: 59043, value_count: 1
key: 25565, value_count: 1
key: 82762, value_count: 1
key: 94583, value_count: 1
key: 85588, value_count: 1
key: 15200, value_count: 1
key: 54316, value_count: 1
key: 79727, value_count: 1
key: 33361, value_count: 1
key: 71472, value_count: 1
key: 93149, value_count: 1
key: 71394, value_count: 1
key: 87524, value_count: 1
key: 120130, value_count: 1
key: 60655, value_count: 1
key: 122451, value_count: 1
key: 36591, value_count: 1
key: 81221, value_count: 1
key: 123764, value_count: 1
key: 2518, value_count: 1
key: 17217, value_count: 1
key: 16683, value_count: 1
key: 94231, value_count: 1
key: 52582, value_count: 1
key: 41892, value_count: 1
key: 57092, value_count: 1
key: 24585, value_count: 1
key: 90078, value_count: 1
key: 91155, value_count: 1
key: 21857, value_count: 1
key: 119868, value_count: 1
key: 7759, value_count: 1
key: 54245, value_count: 1
key: 9429, value_count: 1
key: 75102, value_count: 1
key: 82063, value_count: 1
key: 32586, value_count: 1
key: 18814, value_count: 1
key: 51217, value_count: 1
key: 72558, value_count: 1
key: 97752, value_count: 1
key: 104650, value_count: 1
key: 48484, value_count: 1
key: 108899, value_count: 1
key: 2105, value_count: 1
key: 27877, value_count: 1
key: 97591, value_count: 1
key: 16664, value_count: 1
key: 50788, value_count: 1
key: 57727, value_count: 1
key: 53736, value_count: 1
key: 106851, value_count: 1
key: 7168, value_count: 1
key: 92897, value_count: 1
key: 61978, value_count: 1
key: 22631, value_count: 1
key: 41788, value_count: 1
key: 45881, value_count: 1
key: 37815, value_count: 1
key: 67850, value_count: 1
key: 117177, value_count: 1
key: 78655, value_count: 1
key: 15067, value_count: 1
key: 102060, value_count: 1
key: 47226, value_count: 1
key: 69406, value_count: 1
key: 23517, value_count: 1
key: 22795, value_count: 1
key: 112973, value_count: 1
key: 19666, value_count: 1
key: 42040, value_count: 1
key: 100256, value_count: 1
key: 2253, value_count: 1
key: 5852, value_count: 1
key: 59038, value_count: 1
key: 123769, value_count: 1
key: 55654, value_count: 1
key: 28817, value_count: 1
key: 642, value_count: 1
key: 8136, value_count: 1
key: 69378, value_count: 1
key: 49338, value_count: 1
key: 44405, value_count: 1
key: 118454, value_count: 1
key: 37003, value_count: 1
key: 119129, value_count: 1
key: 80792, value_count: 1
key: 48768, value_count: 1
key: 38464, value_count: 1
key: 38840, value_count: 1
key: 70550, value_count: 1
key: 114113, value_count: 1
key: 8195, value_count: 1
key: 113290, value_count: 1
key: 42058, value_count: 1
key: 77408, value_count: 1
key: 68492, value_count: 1
key: 20339, value_count: 1
key: 122088, value_count: 1
key: 48614, value_count: 1
key: 85293, value_count: 1
key: 96550, value_count: 1
key: 87575, value_count: 1
key: 41966, value_count: 1
key: 71748, value_count: 1
key: 63466, value_count: 1
key: 74181, value_count: 1
key: 87110, value_count: 1
key: 107170, value_count: 1
key: 34324, value_count: 1
key: 25840, value_count: 1
key: 5147, value_count: 1
key: 16383, value_count: 1
key: 33065, value_count: 1
key: 57292, value_count: 1
key: 83429, value_count: 1
key: 6081, value_count: 1
key: 57856, value_count: 1
key: 12604, value_count: 1
key: 111563, value_count: 1
key: 21973, value_count: 1
key: 34495, value_count: 1
key: 78733, value_count: 1
key: 22406, value_count: 1
key: 22904, value_count: 1
key: 83560, value_count: 1
key: 67695, value_count: 1
key: 77405, value_count: 1
key: 5321, value_count: 1
key: 64443, value_count: 1
key: 99667, value_count: 1
key: 57191, value_count: 1
key: 34683, value_count: 1
key: 68136, value_count: 1
key: 96779, value_count: 1
key: 77980, value_count: 1
key: 44070, value_count: 1
key: 46585, value_count: 1
key: 55392, value_count: 1
key: 22656, value_count: 1
key: 56441, value_count: 1
key: 20203, value_count: 1
key: 15293, value_count: 1
key: 81509, value_count: 1
key: 6624, value_count: 1
key: 89866, value_count: 1
key: 28318, value_count: 1
key: 7271, value_count: 1
key: 52169, value_count: 1
key: 65180, value_count: 1
key: 21406, value_count: 1
key: 108679, value_count: 1
key: 98507, value_count: 1
key: 104213, value_count: 1
key: 41889, value_count: 1
key: 56444, value_count: 1
key: 109559, value_count: 1
key: 121571, value_count: 1
key: 64801, value_count: 1
key: 107789, value_count: 1
key: 113429, value_count: 1
key: 27394, value_count: 1
key: 96821, value_count: 1
key: 59079, value_count: 1
key: 40004, value_count: 1
key: 16292, value_count: 1
key: 108280, value_count: 1
key: 5338, value_count: 1
key: 10658, value_count: 1
key: 32394, value_count: 1
key: 67902, value_count: 1
key: 84517, value_count: 1
key: 68636, value_count: 1
key: 79973, value_count: 1
key: 88685, value_count: 1
key: 101466, value_count: 1
key: 60423, value_count: 1
key: 105557, value_count: 1
key: 85688, value_count: 1
key: 58197, value_count: 1
key: 119414, value_count: 1
key: 11062, value_count: 1
key: 118456, value_count: 1
key: 116571, value_count: 1
key: 79827, value_count: 1
key: 15539, value_count: 1
key: 75281, value_count: 1
key: 29357, value_count: 1
key: 82722, value_count: 1
key: 82455, value_count: 1
key: 119858, value_count: 1
key: 33532, value_count: 1
key: 112454, value_count: 1
key: 5540, value_count: 1
key: 1844, value_count: 1
key: 50270, value_count: 1
key: 70916, value_count: 1
key: 88616, value_count: 1
key: 112776, value_count: 1
key: 124932, value_count: 1
key: 23845, value_count: 1
key: 75162, value_count: 1
key: 113740, value_count: 1
key: 30590, value_count: 1
key: 3250, value_count: 1
key: 21826, value_count: 1
key: 45578, value_count: 1
key: 40291, value_count: 1
key: 23309, value_count: 1
key: 90138, value_count: 1
key: 59620, value_count: 1
key: 69493, value_count: 1
key: 114983, value_count: 1
key: 70060, value_count: 1
key: 35556, value_count: 1
key: 9574, value_count: 1
key: 37882, value_count: 1
key: 31845, value_count: 1
key: 29862, value_count: 1
key: 108695, value_count: 1
key: 35541, value_count: 1
key: 23108, value_count: 1
key: 63538, value_count: 1
key: 55729, value_count: 1
key: 80115, value_count: 1
key: 34305, value_count: 1
key: 4094, value_count: 1
key: 68371, value_count: 1
key: 60393, value_count: 1
key: 57420, value_count: 1
key: 60415, value_count: 1
key: 30450, value_count: 1
key: 53477, value_count: 1
key: 110783, value_count: 1
key: 13694, value_count: 1
key: 39908, value_count: 1
key: 73125, value_count: 1
key: 5979, value_count: 1
key: 102770, value_count: 1
key: 105578, value_count: 1
key: 91266, value_count: 1
key: 60885, value_count: 1
key: 10186, value_count: 1
key: 13289, value_count: 1
key: 118, value_count: 1
key: 89833, value_count: 1
key: 107434, value_count: 1
key: 51204, value_count: 1
key: 105972, value_count: 1
key: 6320, value_count: 1
key: 6828, value_count: 1
key: 47509, value_count: 1
key: 51289, value_count: 1
key: 72712, value_count: 1
key: 12203, value_count: 1
key: 18491, value_count: 1
key: 102095, value_count: 1
key: 77199, value_count: 1
key: 37326, value_count: 1
key: 9733, value_count: 1
key: 69465, value_count: 1
key: 98102, value_count: 1
key: 103487, value_count: 1
key: 72058, value_count: 1
key: 124526, value_count: 1
key: 14075, value_count: 1
key: 21459, value_count: 1
key: 51783, value_count: 1
key: 37875, value_count: 1
key: 13822, value_count: 1
key: 105065, value_count: 1
key: 122040, value_count: 1
key: 40206, value_count: 1
key: 77379, value_count: 1
key: 84694, value_count: 1
key: 2435, value_count: 1
key: 54504, value_count: 1
key: 106176, value_count: 1
key: 75645, value_count: 1
key: 95954, value_count: 1
key: 19940, value_count: 1
key: 88824, value_count: 1
key: 124552, value_count: 1
key: 27812, value_count: 1
key: 38500, value_count: 1
key: 44536, value_count: 1
key: 32556, value_count: 1
key: 59122, value_count: 1
key: 78861, value_count: 1
key: 78899, value_count: 1
key: 86636, value_count: 1
key: 99350, value_count: 1
key: 103801, value_count: 1
key: 109854, value_count: 1
key: 46472, value_count: 1
key: 56009, value_count: 1
key: 9522, value_count: 1
key: 81728, value_count: 1
key: 39451, value_count: 1
key: 92748, value_count: 1
key: 1750, value_count: 1
key: 84921, value_count: 1
key: 120622, value_count: 1
key: 61325, value_count: 1
key: 122249, value_count: 1
key: 124536, value_count: 1
key: 63096, value_count: 1
key: 53243, value_count: 1
key: 29259, value_count: 1
key: 32967, value_count: 1
key: 46994, value_count: 1
key: 116298, value_count: 1
key: 64711, value_count: 1
key: 4583, value_count: 1
key: 38218, value_count: 1
key: 98549, value_count: 1
key: 111237, value_count: 1
key: 40033, value_count: 1
key: 108833, value_count: 1
key: 58806, value_count: 1
key: 8282, value_count: 1
key: 110025, value_count: 1
key: 12543, value_count: 1
key: 88009, value_count: 1
key: 92572, value_count: 1
key: 113559, value_count: 1
key: 49510, value_count: 1
key: 14642, value_count: 1
key: 104366, value_count: 1
key: 110519, value_count: 1
key: 47489, value_count: 1
key: 57421, value_count: 1
key: 119171, value_count: 1
key: 21577, value_count: 1
key: 19297, value_count: 1
key: 39482, value_count: 1
key: 19558, value_count: 1
key: 92697, value_count: 1
key: 109900, value_count: 1
key: 24804, value_count: 1
key: 115363, value_count: 1
key: 109826, value_count: 1
key: 29573, value_count: 1
key: 2530, value_count: 1
key: 117331, value_count: 1
key: 121179, value_count: 1
key: 38917, value_count: 1
key: 813, value_count: 1
key: 53664, value_count: 1
key: 71591, value_count: 1
key: 91613, value_count: 1
key: 69703, value_count: 1
key: 11904, value_count: 1
key: 17294, value_count: 1
key: 85952, value_count: 1
key: 8701, value_count: 1
key: 72730, value_count: 1
key: 101776, value_count: 1
key: 20934, value_count: 1
key: 73921, value_count: 1
key: 30502, value_count: 1
key: 84938, value_count: 1
key: 84964, value_count: 1
key: 8517, value_count: 1
key: 30937, value_count: 1
key: 25190, value_count: 1
key: 17720, value_count: 1
key: 77639, value_count: 1
key: 75689, value_count: 1
key: 79212, value_count: 1
key: 52055, value_count: 1
key: 15300, value_count: 1
key: 69773, value_count: 1
key: 110273, value_count: 1
key: 80889, value_count: 1
key: 54785, value_count: 1
key: 79886, value_count: 1
key: 112591, value_count: 1
key: 76146, value_count: 1
key: 104958, value_count: 1
key: 9425, value_count: 1
key: 85802, value_count: 1
key: 121115, value_count: 1
key: 77070, value_count: 1
key: 120741, value_count: 1
key: 110, value_count: 1
key: 83613, value_count: 1
key: 55173, value_count: 1
key: 98345, value_count: 1
key: 64817, value_count: 1
key: 36050, value_count: 1
key: 18145, value_count: 1
key: 19809, value_count: 1
key: 7376, value_count: 1
key: 103276, value_count: 1
key: 38776, value_count: 1
key: 111216, value_count: 1
key: 54712, value_count: 1
key: 119410, value_count: 1
key: 102221, value_count: 1
key: 113007, value_count: 1
key: 124745, value_count: 1
key: 14208, value_count: 1
key: 90570, value_count: 1
key: 19622, value_count: 1
key: 951, value_count: 1
key: 84469, value_count: 1
key: 25562, value_count: 1
key: 42204, value_count: 1
key: 44962, value_count: 1
key: 74988, value_count: 1
key: 81608, value_count: 1
key: 91938, value_count: 1
key: 103580, value_count: 1
key: 113832, value_count: 1
key: 46658, value_count: 1
key: 123979, value_count: 1
key: 55886, value_count: 1
key: 39778, value_count: 1
key: 91597, value_count: 1
key: 13061, value_count: 1
key: 11842, value_count: 1
key: 36910, value_count: 1
key: 79262, value_count: 1
key: 57644, value_count: 1
key: 68688, value_count: 1
key: 8610, value_count: 1
key: 25699, value_count: 1
key: 51106, value_count: 1
key: 33697, value_count: 1
key: 108232, value_count: 1
key: 39904, value_count: 1
key: 9713, value_count: 1
key: 22465, value_count: 1
key: 65533, value_count: 1
key: 115809, value_count: 1
key: 81957, value_count: 1
key: 70306, value_count: 1
key: 17241, value_count: 1
key: 115856, value_count: 1
key: 3930, value_count: 1
key: 107312, value_count: 1
key: 22289, value_count: 1
key: 118374, value_count: 1
key: 3150, value_count: 1
key: 50678, value_count: 1
key: 23102, value_count: 1
key: 102883, value_count: 1
key: 68295, value_count: 1
key: 5068, value_count: 1
key: 55523, value_count: 1
key: 55902, value_count: 1
key: 80131, value_count: 1
key: 122826, value_count: 1
key: 15799, value_count: 1
key: 5887, value_count: 1
key: 21389, value_count: 1
key: 123032, value_count: 1
key: 12225, value_count: 1
key: 89232, value_count: 1
key: 83633, value_count: 1
key: 103822, value_count: 1
key: 106692, value_count: 1
key: 111312, value_count: 1
key: 40133, value_count: 1
key: 95053, value_count: 1
key: 112611, value_count: 1
key: 14212, value_count: 1
key: 199, value_count: 1
key: 17721, value_count: 1
key: 65408, value_count: 1
key: 68407, value_count: 1
key: 62437, value_count: 1
key: 53847, value_count: 1
key: 30366, value_count: 1
key: 22063, value_count: 1
key: 39263, value_count: 1
key: 29520, value_count: 1
key: 17698, value_count: 1
key: 92775, value_count: 1
key: 29113, value_count: 1
key: 34399, value_count: 1
key: 57830, value_count: 1
key: 1852, value_count: 1
key: 22920, value_count: 1
key: 42708, value_count: 1
key: 63638, value_count: 1
key: 94329, value_count: 1
key: 76967, value_count: 1
key: 9361, value_count: 1
key: 96296, value_count: 1
key: 72128, value_count: 1
key: 89622, value_count: 1
key: 93110, value_count: 1
key: 19959, value_count: 1
key: 85280, value_count: 1
key: 95445, value_count: 1
key: 33499, value_count: 1
key: 29348, value_count: 1
key: 13558, value_count: 1
key: 22817, value_count: 1
key: 43147, value_count: 1
key: 7369, value_count: 1
key: 55070, value_count: 1
key: 85622, value_count: 1
key: 43412, value_count: 1
key: 105261, value_count: 1
key: 111283, value_count: 1
key: 49620, value_count: 1
key: 89939, value_count: 1
key: 88831, value_count: 1
key: 77762, value_count: 1
key: 51446, value_count: 1
key: 6895, value_count: 1
key: 5999, value_count: 1
key: 99578, value_count: 1
key: 102379, value_count: 1
key: 68202, value_count: 1
key: 24827, value_count: 1
key: 3267, value_count: 1
key: 34775, value_count: 1
key: 79117, value_count: 1
key: 109663, value_count: 1
key: 55095, value_count: 1
key: 61108, value_count: 1
key: 76079, value_count: 1
key: 54199, value_count: 1
key: 111815, value_count: 1
key: 119838, value_count: 1
key: 54120, value_count: 1
key: 100586, value_count: 1
key: 59233, value_count: 1
key: 67520, value_count: 1
key: 114279, value_count: 1
key: 114761, value_count: 1
key: 4445, value_count: 1
key: 89028, value_count: 1
key: 2949, value_count: 1
key: 99801, value_count: 1
key: 20623, value_count: 1
key: 124138, value_count: 1
key: 41327, value_count: 1
key: 86511, value_count: 1
key: 24683, value_count: 1
key: 23079, value_count: 1
key: 76806, value_count: 1
key: 12598, value_count: 1
key: 26012, value_count: 1
key: 27920, value_count: 1
key: 55743, value_count: 1
key: 71529, value_count: 1
key: 82200, value_count: 1
key: 81670, value_count: 1
key: 100667, value_count: 1
key: 104293, value_count: 1
key: 115307, value_count: 1
key: 74423, value_count: 1
key: 45291, value_count: 1
key: 85820, value_count: 1
key: 14738, value_count: 1
key: 20890, value_count: 1
key: 95749, value_count: 1
key: 81463, value_count: 1
key: 95095, value_count: 1
key: 112271, value_count: 1
key: 15932, value_count: 1
key: 24969, value_count: 1
key: 84415, value_count: 1
key: 116043, value_count: 1
key: 49166, value_count: 1
key: 44429, value_count: 1
key: 49368, value_count: 1
